タスク名;開始時刻;終了時刻;左クリック;右クリック;打鍵回数;実行ファイル名;手動分類;候補1;候補2;候補3;自動推定
ブラウザ;2013/05/22 17:26:07;2013/05/22 17:26:08;1;0;0;iexplore.exe:植物+??-当当网 - Windows Internet Explorer;余暇;;;;余暇
ブラウザ;2013/05/22 17:26:08;2013/05/22 17:26:13;1;0;0;iexplore.exe:?花植物 ??_淘宝搜索 - Windows Internet Explorer;余暇;余暇;;;余暇
ブラウザ;2013/05/22 17:26:13;2013/05/22 17:26:14;1;0;0;iexplore.exe:我的?? -- 当当网 - Windows Internet Explorer;余暇;;;;余暇
登録外;2013/05/22 17:26:14;2013/05/22 17:27:58;1;0;0;msimn.exe:李華山 - Outlook Express;事務;事務;;;事務
ファイル操作;2013/05/22 17:27:58;2013/05/22 17:28:02;1;0;0;explorer.exe:unknown;事務;;;;事務
ブラウザ;2013/05/22 17:28:02;2013/05/22 17:28:04;2;0;0;iexplore.exe:?花植物 ??_淘宝搜索 - Windows Internet Explorer;余暇;余暇;;;余暇
ブラウザ;2013/05/22 17:28:04;2013/05/22 17:28:06;1;0;0;iexplore.exe:我的?? -- 当当网 - Windows Internet Explorer;余暇;;;;余暇
ブラウザ;2013/05/22 17:28:06;2013/05/22 17:28:12;1;0;0;iexplore.exe:??6132082382 - 当当网 - Windows Internet Explorer;余暇;;;;余暇
ブラウザ;2013/05/22 17:28:12;2013/05/22 17:28:26;1;0;37;iexplore.exe:?花植物 ??_淘宝搜索 - Windows Internet Explorer;余暇;余暇;;;余暇
ブラウザ;2013/05/22 17:28:26;2013/05/22 17:29:11;3;1;0;iexplore.exe:公?常?花木_淘宝搜索 - Windows Internet Explorer;余暇;余暇;;;余暇
ブラウザ;2013/05/22 17:29:11;2013/05/22 17:29:42;1;0;0;iexplore.exe:『皇冠正版包?』公?常?花木??与欣? /殷广??-淘宝网 - Windows Internet Explorer;余暇;余暇;;;余暇
ブラウザ;2013/05/22 17:29:42;2013/05/22 17:29:46;1;0;0;iexplore.exe:??6132082382 - 当当网 - Windows Internet Explorer;余暇;;;;余暇
ファイル操作;2013/05/22 17:29:46;2013/05/22 17:29:47;1;0;0;explorer.exe:unknown;余暇;;;;余暇
ブラウザ;2013/05/22 17:29:47;2013/05/22 17:30:00;3;0;19;iexplore.exe:『皇冠正版包?』公?常?花木??与欣? /殷广??-淘宝网 - Windows Internet Explorer;余暇;余暇;;;余暇
ブラウザ;2013/05/22 17:30:00;2013/05/22 17:30:05;1;0;0;iexplore.exe:宝?列表?-春??店-- 淘宝网 - Windows Internet Explorer;余暇;余暇;;;余暇
登録外;2013/05/22 17:30:05;2013/05/22 17:30:06;0;0;0;msimn.exe:李華山 - Outlook Express;事務;事務;;;事務
登録外;2013/05/22 17:32:22;2013/05/22 17:32:28;2;0;0;msimn.exe:李華山 - Outlook Express;事務;事務;;;事務
調査　;2013/05/22 17:32:28;2013/05/22 17:32:31;1;0;0;sakura.exe:E:\開発三部\PSAM_変換仕様書\Debug_20130517(2)\3回目_本社最新(帳票）\OLV080_pos順の調整ある - sakura 1.6.6.0 ;文書作成・確認;プログラミング;テスト;文書作成・確認;事務
ファイル操作;2013/05/22 17:32:31;2013/05/22 17:32:32;1;0;0;explorer.exe:unknown;文書作成・確認;;;;事務
エクセル;2013/05/22 17:32:32;2013/05/22 17:32:40;2;0;0;excel.exe:Microsoft Excel - FieldInfo_OLV080.txt;文書作成・確認;;;;事務
調査　;2013/05/22 17:32:40;2013/05/22 17:32:44;2;0;0;sakura.exe:E:\開発三部\PSAM_変換仕様書\Debug_20130517(2)\3回目_本社最新(帳票）\OLV080_pos順の調整ある - sakura 1.6.6.0 ;文書作成・確認;プログラミング;テスト;文書作成・確認;事務
ファイル操作;2013/05/22 17:32:44;2013/05/22 17:32:45;1;0;0;explorer.exe:unknown;文書作成・確認;;;;余暇
エクセル;2013/05/22 17:32:45;2013/05/22 17:33:36;10;0;0;excel.exe:Microsoft Excel - FieldInfo_OLV080.txt;文書作成・確認;;;;余暇
ファイル操作;2013/05/22 17:33:36;2013/05/22 17:33:41;1;0;0;explorer.exe:unknown;文書作成・確認;;;;余暇
ブラウザ;2013/05/22 17:33:41;2013/05/22 17:33:48;2;0;0;iexplore.exe:宝?列表?-春??店-- 淘宝网 - Windows Internet Explorer;余暇;余暇;;;余暇
ブラウザ;2013/05/22 17:33:48;2013/05/22 17:34:27;1;0;0;iexplore.exe:已?到的宝? - Windows Internet Explorer;余暇;;;;余暇
ブラウザ;2013/05/22 17:34:27;2013/05/22 17:34:28;0;0;0;iexplore.exe:http://trade.taobao.com/trade/pay.htm?spm=a1z09.2.9.13.tw9YZD&biz_order_id=221836737350477&biz_ - Windows Internet Explorer;余暇;余暇;;;余暇
ブラウザ;2013/05/22 17:34:28;2013/05/22 17:34:29;0;0;0;iexplore.exe:支付宝 - 收?台 - Windows Internet Explorer;余暇;余暇;;;余暇
ブラウザ;2013/05/22 17:34:29;2013/05/22 17:34:35;1;0;0;iexplore.exe:登?中心 － 支付宝 - Windows Internet Explorer;余暇;余暇;;;余暇
ブラウザ;2013/05/22 17:34:35;2013/05/22 17:35:20;8;0;0;iexplore.exe:支付宝 - 网上支付 安全快速！支付宝 - 网上支付 安全快速！ - Windows Internet Explorer;余暇;余暇;;;余暇
ファイル操作;2013/05/22 17:35:20;2013/05/22 17:35:21;0;0;0;explorer.exe:unknown;余暇;;;;余暇
ブラウザ;2013/05/22 17:35:21;2013/05/22 17:35:22;1;0;0;iexplore.exe:已?到的宝? - Windows Internet Explorer;余暇;;;;余暇
ファイル操作;2013/05/22 17:35:22;2013/05/22 17:35:23;1;0;0;explorer.exe:unknown;余暇;;;;余暇
ブラウザ;2013/05/22 17:35:23;2013/05/22 17:35:27;1;0;0;iexplore.exe:支付宝 - 网上支付 安全快速！支付宝 - 网上支付 安全快速！ - Windows Internet Explorer;余暇;余暇;;;余暇
ブラウザ;2013/05/22 17:35:27;2013/05/22 17:35:28;1;0;0;iexplore.exe:Internet Explorer;余暇;;;;余暇
ブラウザ;2013/05/22 17:35:28;2013/05/22 17:35:32;1;0;0;iexplore.exe:已?到的宝? - Windows Internet Explorer;余暇;;;;余暇
ブラウザ;2013/05/22 17:35:32;2013/05/22 17:35:33;0;0;0;iexplore.exe:http://trade.taobao.com/trade/itemlist/list_bought_items.htm?spm=a1z10.3.0.19.eRzS1z - Windows Internet Explorer;余暇;余暇;;;余暇
ブラウザ;2013/05/22 17:35:33;2013/05/22 17:35:43;2;1;0;iexplore.exe:已?到的宝? - Windows Internet Explorer;余暇;;;;余暇
ブラウザ;2013/05/22 17:35:43;2013/05/22 17:35:44;2;0;0;iexplore.exe:公?常?花木_淘宝搜索 - Windows Internet Explorer;余暇;余暇;;;余暇
ブラウザ;2013/05/22 17:35:44;2013/05/22 17:35:45;1;0;0;iexplore.exe:正版?籍/700?多肉植物原色??(?竹) /王意成/江??凰科学技-淘宝网 - Windows Internet Explorer;余暇;余暇;;;余暇
ブラウザ;2013/05/22 17:35:45;2013/05/22 17:35:47;2;0;0;iexplore.exe:植物+??-当当网 - Windows Internet Explorer;余暇;;;;余暇
ブラウザ;2013/05/22 17:35:47;2013/05/22 17:35:49;1;0;0;iexplore.exe:已?到的宝? - Windows Internet Explorer;余暇;;;;余暇
